mfcc_1_mean,mfcc_1_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta2_mfcc_1_mean,delta2_mfcc_1_std,mfcc_2_mean,mfcc_2_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta2_mfcc_2_mean,delta2_mfcc_2_std,mfcc_3_mean,mfcc_3_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta2_mfcc_3_mean,delta2_mfcc_3_std,mfcc_4_mean,mfcc_4_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta2_mfcc_4_mean,delta2_mfcc_4_std,mfcc_5_mean,mfcc_5_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta2_mfcc_5_mean,delta2_mfcc_5_std,mfcc_6_mean,mfcc_6_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta2_mfcc_6_mean,delta2_mfcc_6_std,mfcc_7_mean,mfcc_7_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta2_mfcc_7_mean,delta2_mfcc_7_std,mfcc_8_mean,mfcc_8_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta2_mfcc_8_mean,delta2_mfcc_8_std,mfcc_9_mean,mfcc_9_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta2_mfcc_9_mean,delta2_mfcc_9_std,mfcc_10_mean,mfcc_10_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta2_mfcc_10_mean,delta2_mfcc_10_std,mfcc_11_mean,mfcc_11_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta2_mfcc_11_mean,delta2_mfcc_11_std,mfcc_12_mean,mfcc_12_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta2_mfcc_12_mean,delta2_mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_13_mean,delta_mfcc_13_std,delta2_mfcc_13_mean,delta2_mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,zcr_mean,zcr_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,label,source,filename
-498.21768,79.93553,0.107630245,6.0316224,-0.08384975,2.4467921,117.4711,43.913025,0.063170664,3.7393956,-0.034459583,1.6707231,25.907263,39.13515,0.012061915,2.9755807,0.04819749,1.5220381,20.306286,21.172556,0.061179146,2.2578504,0.013624751,1.1753069,3.865451,21.373638,0.049503215,1.9905066,-0.0030900047,1.1076478,-17.522284,29.851076,0.033751976,2.1077287,0.014921605,0.99623173,-9.256317,13.038867,-0.0015971469,1.7306964,0.0039018816,0.99090266,-8.726444,10.219024,-0.028376784,1.4722133,-0.006190618,0.9436307,-13.740435,14.647456,0.007876581,1.6774169,-0.0011323696,1.088515,-11.844648,11.835238,-0.025192961,1.5657966,0.0054391706,0.9554768,-7.713156,9.053015,-0.05882831,1.4036399,0.009555144,0.8240897,-1.4268221,13.226387,-0.016148135,1.605489,0.0055961027,0.9816239,0.83182466,16.064014,-0.010785732,1.3814781,0.0011101733,0.8048615,546.9008610365885,192.63071409672284,0.043242397137745976,0.01593630575519748,0.52971727,0.26617327,0.38629583,0.28664836,0.3286231,0.28541812,0.2908247,0.28322324,0.28540254,0.2696944,0.33694464,0.3038235,0.37838393,0.31377652,0.42507923,0.33736068,0.48918235,0.29288286,0.640145,0.26011136,0.83607733,0.25951523,0.7220749,0.26033297,burping,cleaned,535c.wav
-482.98654,74.851036,0.13793814,6.3812985,0.05886541,3.003171,80.18633,36.568886,0.07077188,3.6347444,-0.014710066,1.9685079,-46.033287,63.480507,-0.039543733,4.5870967,0.013415977,1.922415,8.595857,18.54921,0.014622799,2.5512705,0.014285498,1.4775498,12.379269,20.854393,-0.03985135,2.1405213,-0.012994005,1.240048,-9.042625,23.942583,-0.06163621,2.3783963,0.009118671,1.2345823,-3.5653813,17.320179,-0.040657226,2.1218128,0.0076149,1.169978,-21.85059,23.43668,-0.02417931,2.4358282,0.0099681355,1.202108,-9.223718,19.779291,0.03419085,2.3487263,0.009203239,1.0443861,7.1233377,24.23447,0.021345261,2.3872957,-0.00018806646,1.2535733,-6.8268123,19.008844,-0.012865957,2.3463273,-0.007697901,1.2288156,-2.2450817,20.059866,0.06078739,2.1723893,-0.01792317,1.2711865,1.0622771,16.220165,0.09640917,1.7962053,-0.0049302755,1.0045649,1182.2467747690405,415.13542249479724,0.11684188741721853,0.06487532171759024,0.45219624,0.38681024,0.42615286,0.37040633,0.29878858,0.28067905,0.2504994,0.29599577,0.27461326,0.31848586,0.33274978,0.34435606,0.31214738,0.33433023,0.22352259,0.243044,0.24209239,0.26979023,0.30087376,0.331544,0.38163316,0.42486438,0.42079103,0.42111462,burping,cleaned,536c.wav
-468.01566,91.34508,0.009507871,9.988439,0.04844575,3.9920394,89.707726,41.762924,-0.040164087,5.7910395,0.008430285,2.5162003,-66.03474,43.42204,-0.06433987,4.183472,0.006429882,1.8095586,-39.378304,23.062372,0.0642091,3.6352239,0.010398039,1.6859974,-22.951666,15.937995,0.00946662,2.5862699,0.009502423,1.1477616,-17.672987,15.044649,-0.028694814,2.0250068,-0.00020719542,1.0481926,3.3291736,14.252879,0.04254494,2.1252413,0.009335977,1.2170436,-6.418154,18.448025,0.0017544993,2.0383887,0.031980887,1.1293163,-10.06392,13.055123,-0.012769478,1.7162781,0.012714326,1.1346366,-11.361676,17.48486,-0.000870791,2.5711844,0.0024961324,1.3577734,-8.553547,17.986433,-0.06356444,2.495901,0.010157324,1.2507945,7.595961,19.544815,-0.053092062,2.4386475,-0.004066137,1.2747515,8.237374,16.167665,0.0044326526,2.3324363,-0.01260913,1.2453268,1190.730415092637,274.7618332417696,0.12783840947546532,0.038495826088487006,0.2576882,0.32058835,0.21987337,0.3144489,0.200665,0.30931792,0.16368236,0.28393424,0.1373509,0.24128237,0.13801539,0.23700723,0.14298806,0.24225204,0.15911865,0.26618823,0.22269297,0.28251016,0.416279,0.37224665,0.5394007,0.397165,0.38865805,0.3519681,burping,cleaned,537c.wav
-503.75607,113.76062,-0.07722072,10.261897,0.077902965,3.7646134,81.81905,47.491493,-0.066509634,4.8514724,0.030710138,2.1150625,-62.62368,59.017616,0.048289537,5.1906705,0.013857809,2.0766983,-10.40079,19.826195,0.12762904,2.1579409,0.0117478175,1.4135169,-11.304544,18.01314,-0.048506595,2.1193516,0.021977045,1.1656171,-25.864258,19.800611,-0.030314349,2.266793,0.03905934,1.1106079,11.818567,16.46847,0.09277875,1.6119523,0.019306872,0.9017691,-1.2831903,12.2957945,-0.026822563,1.5521812,0.0015662424,1.016374,-16.386776,13.372202,-0.051023368,1.5807911,-0.0039444556,0.93652636,-4.791878,11.736788,0.026487261,1.6085666,0.004586283,0.9130136,-8.791056,13.36268,-0.0018859203,1.7413481,0.021349257,0.9353572,-4.6483006,13.424227,-0.004908306,1.6333472,0.009190183,0.977541,4.101259,15.558943,0.008578681,2.0192938,-0.009057039,1.0521423,1319.6576339298838,251.68209694001757,0.12818686006825938,0.047775468322322906,0.40193826,0.317293,0.28457755,0.29042062,0.30449232,0.31082365,0.3471612,0.32280442,0.3032507,0.31669608,0.24436118,0.2623697,0.24338529,0.26480585,0.26832768,0.2855669,0.3348864,0.32140142,0.45718312,0.3546072,0.5677607,0.3653161,0.570265,0.36516476,burping,cleaned,538c.wav
-256.697,48.30286,0.2921592,5.432027,-0.30249703,3.8545337,124.80928,30.649652,0.08718779,2.911983,-0.07010419,1.5017127,16.631947,21.02196,-0.013943006,2.7432017,-0.047803037,1.4483808,9.384068,15.255142,-0.037968155,1.8851384,0.015682431,1.0024385,-11.574039,12.000077,0.008462069,1.4496835,-0.018495772,0.93573684,-6.188113,11.785446,-0.0644591,1.4281971,-0.010928573,0.9367727,-2.138621,15.396481,0.014882086,1.6498426,-0.000866554,1.0472054,-12.707615,12.540507,0.078780815,1.4947001,0.027758017,1.0601478,-4.758623,10.41351,-0.010672973,1.4780998,0.002504872,1.0376308,-2.9217513,13.600679,-0.005155537,1.5605087,0.013723579,0.9565133,-15.372281,14.382136,-0.024739107,1.475357,0.025789848,0.9820054,-3.0201042,10.789385,-0.022232693,1.604589,-0.008396711,1.0205758,-16.916487,11.007113,-0.0069042975,1.5968903,0.021515472,0.94640166,1342.0896635003203,467.40319601102544,0.11334830339321358,0.06325800969469952,0.35936004,0.2503324,0.35730755,0.2505826,0.37714472,0.26412252,0.43077698,0.2945083,0.4542427,0.3078968,0.45403194,0.29175708,0.52796257,0.31809443,0.56399214,0.30126008,0.6046025,0.31288487,0.56567705,0.29781842,0.4682078,0.28432995,0.41239932,0.29148617,burping,cleaned,539c.wav
-269.26846,47.660564,0.26250923,4.2441654,0.07012836,2.1430848,127.07073,33.46888,-0.19330934,3.077951,-0.025551546,1.4435319,13.198455,21.24668,-0.06737213,2.658694,-0.038529497,1.379637,8.585137,15.22047,-0.07391002,1.815341,0.015476315,0.94878817,-12.363078,11.79168,-0.034695856,1.4738936,0.0030885343,0.9230816,-9.40244,11.889716,-0.046812236,1.474669,0.023998052,0.9724766,-0.029463533,16.915993,0.07744628,1.6546073,0.010714515,1.0531664,-8.364729,11.824014,0.011452766,1.4349084,0.018690243,0.9692274,-2.7349274,10.552681,0.06343864,1.3646786,-0.013621936,0.99359965,-4.1235757,13.249352,-0.027361713,1.526308,0.023375543,0.9817568,-17.624363,14.873537,-0.04489045,1.5737842,0.020788357,1.0300345,-3.4495642,10.766065,-0.0063601187,1.5871191,0.022414811,1.0673076,-15.323937,11.194592,0.03226293,1.5892878,0.018079892,0.909373,1316.8924833010299,488.33071745109936,0.10625748502994012,0.06081154890234642,0.35348883,0.2692864,0.35080177,0.26115105,0.34734675,0.2605097,0.35201576,0.26625487,0.3855344,0.30608657,0.42895496,0.3004841,0.53356445,0.33582523,0.56967604,0.311436,0.5885508,0.32230878,0.55389374,0.3009953,0.47475874,0.30422422,0.40378252,0.30354553,burping,cleaned,540c.wav
-293.47034,82.39152,0.29189077,8.919027,0.002845945,3.557252,91.47686,44.627804,-0.22575262,4.394708,0.0027771662,1.935113,9.364484,24.33548,0.09123839,2.954286,-0.013394713,1.5827993,11.663791,15.678651,-0.051410645,2.1298425,0.010315139,1.2056186,-19.765139,18.432438,-0.017678274,2.250775,-0.0031636471,1.2496642,1.1893376,14.919116,0.06478817,1.6772541,-0.012165765,1.1008452,-4.9170065,15.556363,-0.06586714,1.8583839,-0.011873812,1.0301672,-3.957197,16.162508,0.039986696,1.671735,0.015948903,0.95842713,1.6595966,10.748622,-0.0135264,1.414229,-0.011277978,0.90373313,-4.0901923,11.989934,-0.03816306,1.6843717,-0.018697346,1.0158017,-28.998316,16.867996,-0.035668787,1.9364393,0.036470417,1.170427,2.363617,11.817056,0.020929873,1.7878637,0.03926174,1.1102855,-18.624754,11.342735,-0.04614445,1.7459236,0.0096963225,1.0076107,1653.3145423318956,627.8267966683378,0.11057385229540918,0.05355088365889812,0.25780442,0.310222,0.282,0.32125565,0.28047475,0.33475375,0.26642463,0.3165766,0.288332,0.33039042,0.35516378,0.32643336,0.49238616,0.36885402,0.4869492,0.34315592,0.44800365,0.33937728,0.45221427,0.36705837,0.3506148,0.32655254,0.26665306,0.31024283,burping,cleaned,541c.wav
-300.33868,84.906075,0.19955209,8.208633,0.010589588,3.3892217,96.8945,46.318626,-0.07173332,4.205536,0.02234987,1.8230871,20.644562,20.049997,0.004961208,2.4374073,-0.03860252,1.4017631,10.707841,15.924956,-0.07376164,2.2898967,-0.046688475,1.3172437,-23.06463,20.179253,-0.056468733,2.3438344,0.02297588,1.196376,0.09960316,14.524944,-0.019352721,1.6348946,-0.020600872,1.1251014,-11.117533,15.105125,-0.036046665,1.7137368,0.010351735,1.0079092,3.4996052,12.203762,0.0300291,1.6267487,0.021881204,0.93974036,-0.16936211,10.395118,-0.015085156,1.3524292,0.017374415,0.84563434,-2.5650659,11.717879,0.009311008,1.7041111,-0.019941958,1.0561901,-31.252895,17.055962,-0.08923667,2.0019772,0.012541845,1.2049403,2.9295638,11.6685,-0.004332447,1.8015876,-0.021626696,1.0499389,-19.34425,11.327008,-0.030443696,1.6916835,-0.0023917924,0.97798306,1616.034476331103,708.2009368926924,0.10059880239520959,0.0516607013351348,0.27298376,0.31660566,0.27005324,0.30858696,0.2681854,0.32038897,0.28497234,0.32609725,0.32512847,0.3404152,0.41202417,0.3512601,0.50727063,0.36169583,0.5019232,0.34207636,0.47925565,0.3428326,0.47269025,0.364918,0.36206615,0.33475882,0.28316352,0.32525086,burping,cleaned,542c.wav
-317.50974,85.69273,0.017496988,8.690164,0.07651557,3.564707,98.05119,50.158268,-0.007841495,4.654716,0.01712231,1.9447056,20.065327,24.71546,-0.09663356,2.4574926,-0.07348138,1.4806077,12.486535,16.282484,0.061904028,2.3766098,-0.03210142,1.3208878,-18.79795,21.110954,0.06705586,2.3871715,-0.015614466,1.2635647,-0.756026,16.149994,0.010694424,1.868365,-0.0035395126,1.1120917,-11.960645,14.865421,-0.019409519,1.8121511,0.0028976242,1.0527527,2.1543174,13.130417,-0.075932756,1.6303201,0.00015288913,0.95248955,-2.0980988,10.159717,0.021396913,1.4219779,-0.006922922,0.84712327,0.71193755,10.75836,0.037534915,1.7327099,-0.0023706497,1.0450976,-29.23284,16.04679,0.09204499,2.0090108,0.018972,1.2064718,3.4269366,10.624922,0.017137015,1.5890048,0.013809085,0.939224,-20.789526,12.588412,-0.030288268,1.7002281,0.00430472,0.9581029,1588.1534529167088,723.0737848859679,0.10120259481037924,0.054732732703521234,0.291784,0.3212402,0.28835425,0.3125157,0.2983645,0.32449657,0.33722252,0.34580722,0.3557478,0.3354657,0.4373046,0.34781155,0.531946,0.35129195,0.51815206,0.33583778,0.44819802,0.33072945,0.4022499,0.3475097,0.33448842,0.32643852,0.292266,0.3311224,burping,cleaned,543c.wav
-334.6553,91.830795,-0.3358175,8.567024,0.052795857,3.2469602,106.93767,52.886536,0.19579476,4.642558,-0.00697691,1.880829,21.010237,26.346497,0.1146098,2.4466348,-0.0034970562,1.3538136,14.633336,16.9734,0.05176965,2.3535135,-0.00026630785,1.3349172,-15.42916,21.986765,0.039343573,2.5061982,0.00206646,1.1929243,0.5641091,15.938427,0.0038973263,1.8236667,0.0034488647,1.0565875,-13.499783,14.300817,-0.056302007,1.7648791,-0.0066581145,1.0262403,1.1984102,13.431095,-0.045093477,1.682457,-0.01920804,0.9595369,-3.0904398,9.858818,-0.023003861,1.4640414,-0.0119440975,0.9215699,-0.6862799,11.23882,-0.000396719,1.7024834,-0.00040329288,0.9738343,-26.225113,16.664547,0.07628368,1.8711077,-0.002032476,1.1005028,3.77125,10.976241,0.007573324,1.6270363,-0.0169978,0.93360746,-19.668837,12.648705,-0.036847383,1.661253,0.013934427,0.9409533,1462.6365138612002,761.0420414364493,0.09549401197604791,0.0586745903179043,0.34528252,0.33510637,0.34265983,0.3307008,0.36787313,0.35029402,0.39934736,0.35194805,0.4127908,0.34811395,0.4715199,0.3434249,0.5398456,0.3512449,0.5091348,0.32474944,0.44706857,0.31990695,0.4170675,0.33279738,0.37924978,0.3290477,0.34918624,0.3456531,burping,cleaned,544c.wav
-325.24576,95.3891,-0.21140681,8.647425,-0.05932334,3.4078166,99.48233,57.65484,-0.01749679,4.6850986,0.0117658535,1.8699324,18.061548,28.181648,-0.034314383,2.7108188,-0.013442072,1.4730653,14.68191,14.679281,0.037258863,2.0892847,-0.003395939,1.2192111,-13.677051,22.027596,0.08180464,2.5783365,-0.0046986276,1.1856737,5.651858,17.02801,0.091450885,1.7526151,-0.0013428781,1.097034,-15.505071,12.571032,-0.0039508063,1.6408725,0.011339805,0.9583697,-0.15005438,13.713404,-0.0047613266,1.629837,0.020285817,0.9149557,-4.7843657,10.623441,-0.023448572,1.403608,0.022503795,0.91479284,0.6404816,11.500449,0.00071515486,1.6140332,-0.008513618,0.9228856,-24.812777,14.644023,0.034586247,1.870021,0.01440286,1.0829123,4.317688,10.894459,0.011796986,1.5643916,-0.023082698,0.925849,-22.33124,14.151823,-0.018411951,1.7762711,0.017645936,0.9223031,1576.0499501171291,819.1322205946235,0.10503992015968064,0.06442745230081402,0.34285885,0.33534,0.3506185,0.33566675,0.37690952,0.35270116,0.4167166,0.34880942,0.4524711,0.36288285,0.4717351,0.33963507,0.5129849,0.34972653,0.5018156,0.33564818,0.43045557,0.3125886,0.37373015,0.30102527,0.35072753,0.32667345,0.33365223,0.33760852,burping,cleaned,545c.wav
-341.1888,98.44834,-0.4791508,9.024032,0.09254664,3.5500784,106.71569,58.817833,0.21526627,4.9139347,-0.011044123,2.1126761,17.906172,29.698204,0.03490749,3.0789902,-0.032360602,1.5277215,16.819965,13.566228,0.04673923,2.022173,0.021069368,1.133454,-10.061385,19.670195,0.10960752,2.3957047,0.012722891,1.1264985,8.205886,16.597933,-0.015644519,1.8542709,-0.008104516,1.1089823,-13.152482,12.1053915,0.023003224,1.6235125,0.019670313,0.9921536,-1.8942857,13.162428,-0.06274126,1.5683156,0.007861845,0.92210865,-7.850643,10.124944,-0.008973198,1.4186845,-0.016117385,0.86620766,-0.7734168,11.88958,-0.024700373,1.6131176,-0.017288733,0.92885876,-23.841068,14.35976,0.07478501,1.7685791,0.017898653,1.0511299,4.3006706,10.956208,-0.037020452,1.6091219,0.01915466,0.97905105,-19.414799,15.216867,0.032462552,1.726366,0.026087856,0.9709797,1453.0470571176284,829.4177613603018,0.10086327345309382,0.06567867531916059,0.4258912,0.3402362,0.43286088,0.35420677,0.44133705,0.3495255,0.47253942,0.3444788,0.48260885,0.3477616,0.4844453,0.34027633,0.48972446,0.3466049,0.47578707,0.33707988,0.42474833,0.3135268,0.3909908,0.29949558,0.38775066,0.33681947,0.40322626,0.35441548,burping,cleaned,546c.wav
-363.41156,102.53165,-0.30960858,8.247812,0.027800977,3.138453,122.24241,63.631416,0.13456717,4.4836087,-0.014688035,1.9632827,17.00656,28.83821,-0.0016420063,2.997204,-0.040219914,1.4874105,16.620932,13.078276,0.05153011,1.8933487,-0.018243577,1.0857432,-3.2670352,16.236097,0.07761269,2.228012,-0.008107098,1.1696874,6.180634,16.564495,0.021155333,1.8552561,-0.022838844,1.1340691,-10.241732,10.3720045,0.057356816,1.5747777,0.007982562,0.98458743,-5.4011617,10.602444,-0.047519606,1.5168556,0.011525496,0.88913155,-7.5910826,9.972683,-0.03142655,1.3852694,0.0073243217,0.86929166,-3.9723833,11.770789,-0.039097346,1.5604411,0.0015567144,0.91080093,-19.159409,13.617184,0.06369535,1.613002,0.015554836,0.98196876,2.5503783,10.67708,-0.011231088,1.5136744,-0.010655716,0.97310746,-17.868849,14.918491,0.033318076,1.6349115,0.0045230794,0.9776452,1232.6013115123294,808.8990390765072,0.08798902195608782,0.06509328772636594,0.49447,0.3376663,0.50646484,0.34904853,0.5084665,0.33776566,0.5214026,0.32813928,0.50523555,0.33865994,0.47229278,0.31715745,0.495303,0.3399079,0.5183331,0.338837,0.4730422,0.311496,0.44883996,0.3017299,0.4616773,0.34301284,0.47925285,0.36128345,burping,cleaned,547c.wav
-383.71524,95.07276,-0.028602554,7.7381363,0.09324362,2.9417965,134.70103,58.629486,0.048945908,4.313618,-0.052185226,1.9468662,24.008085,26.938288,0.13287137,2.9708807,-0.084121294,1.5096806,14.229785,12.534999,-0.06941182,1.6162223,-0.029321844,1.0829175,-1.2453966,16.384115,-0.07523052,2.1018322,0.005370911,1.0776803,4.069762,14.710909,-0.02101455,1.5958312,-0.008039666,1.0665908,-9.741977,9.310034,0.0180944,1.4025439,-0.0183148,0.9874963,-4.4265423,9.219903,0.053875774,1.4274065,-0.016207926,0.90965724,-8.112372,9.751433,-0.02870082,1.3380667,0.007620013,0.87474155,-6.3234797,11.558392,0.0024327529,1.4775481,0.010515084,0.8555095,-18.130173,13.710786,0.0085294,1.6118858,0.0055682845,0.96588224,1.0854366,10.551203,-0.025310537,1.4045821,-0.0017946851,0.9417735,-15.296295,12.935775,0.06811187,1.5474145,0.0008719015,0.9546461,1086.8423046173916,759.156960213144,0.07339820359281436,0.05672834746363195,0.5455062,0.32103616,0.5594995,0.33241215,0.54146737,0.33214888,0.53119755,0.31444436,0.53885186,0.32827297,0.5084571,0.29312262,0.5483928,0.32656476,0.56106293,0.33374283,0.5134032,0.31243396,0.49589434,0.29155794,0.5132196,0.33419433,0.5336464,0.350576,burping,cleaned,548c.wav
-374.32104,97.93308,-0.031177072,7.696372,0.027645444,2.8759356,130.22282,62.36836,0.040687997,4.5073276,-0.046904862,2.063492,25.326872,25.695726,-0.059937816,2.9471679,0.007140607,1.4807678,7.828709,14.188604,-0.061816603,1.702786,0.021518081,1.0262446,-0.6033017,15.337729,-0.014365339,1.7390689,0.022065047,1.0416428,3.5772202,14.187364,0.015090682,1.5688655,0.022491219,1.0950565,-8.187949,9.403933,0.0064839525,1.3460634,0.0019873758,0.9152653,-4.3263583,8.54458,-0.0015685196,1.2722311,-0.0037891364,0.8346456,-8.92208,9.206882,0.022357909,1.235171,0.004034036,0.8337966,-5.2830405,12.239849,0.012827853,1.452133,0.0050602662,0.88923526,-19.382536,14.225857,-0.017603723,1.6172975,-0.019566298,1.0015699,0.32609317,9.727303,-0.026871996,1.3138889,0.006417401,0.94263834,-15.028728,12.713883,-0.0036764848,1.4983736,0.025524369,0.99403894,1200.9246442607425,840.3964033322629,0.0774750499001996,0.0580144853912975,0.5282318,0.32977733,0.5222867,0.33795235,0.4998708,0.31336936,0.5246017,0.33785784,0.50336015,0.29636326,0.5522211,0.32363608,0.5828579,0.32165438,0.5423544,0.32181507,0.4850695,0.29277644,0.4997473,0.32963562,0.50574774,0.3561958,0.5077186,0.3367866,burping,cleaned,549c.wav
-365.91003,86.52949,0.44858432,6.2540317,0.03972196,2.0307343,139.87459,53.999447,-0.10890179,4.1559386,0.0011072677,1.8538069,29.535872,21.035564,-0.059913594,2.528271,-0.022860603,1.3181007,5.436876,14.479697,-0.016926933,1.5880247,0.010427274,1.0704538,-1.6082579,16.431244,-0.038278785,1.6511325,0.018602408,1.0183648,0.2821476,11.107738,-0.0076824436,1.4060215,-0.012337259,0.9419403,-7.3292785,9.25394,0.012054981,1.355531,0.014691678,0.93711627,-1.9386184,9.982514,0.030911049,1.2274765,0.008163747,0.84446436,-7.3363023,8.777047,0.006654322,1.1396914,0.010259666,0.7835795,-5.120413,11.92144,0.0047833407,1.3419936,0.0066962484,0.87319946,-18.646461,13.592253,-0.057237886,1.4656274,0.014933729,0.9198997,-1.684934,9.146283,-0.03032999,1.2927309,0.003919111,0.87296605,-11.4350195,8.415208,-0.015958833,1.317143,0.0016507838,0.97949266,1116.7262877822698,770.6953727087401,0.07471830985915494,0.06064767074307077,0.53102714,0.3227769,0.53419715,0.32940164,0.5094936,0.32053223,0.49174663,0.31710604,0.49692217,0.31867284,0.5393948,0.28475145,0.6393332,0.28295168,0.68066525,0.2963885,0.56648886,0.2949131,0.48009494,0.29323334,0.50639284,0.32368124,0.535016,0.34446937,burping,cleaned,550c.wav
-278.9171,43.55302,-0.0164509,4.3110514,0.01411777,2.0201697,122.18783,33.097538,-0.015350677,3.0872638,0.03295894,1.4564924,9.767091,19.353273,-0.0077934684,2.4945748,-0.012732084,1.3552632,7.6372843,15.154346,-0.03283416,1.7559785,0.0021467637,0.92664766,-13.003427,11.962501,-0.011144848,1.4631673,0.012729224,0.9483757,-11.106627,13.066965,-0.009343529,1.4964623,0.010014751,0.95215183,7.783286,17.195637,0.13098416,1.650125,-0.030562896,1.1168654,-7.8888106,12.123395,-0.032554556,1.4335438,0.0036536562,0.9539648,-0.7767345,10.800145,0.042825628,1.3661216,-0.022455888,1.0417881,-5.2788734,13.723711,-0.02861151,1.5920203,0.0062644896,1.0566406,-19.044668,15.543115,0.023398988,1.6094333,0.023090484,0.9617884,-2.176143,11.3982115,0.025243256,1.6310909,-9.8039054e-05,1.0980088,-13.247268,11.931617,0.012140929,1.6665565,0.009697051,0.95953804,1392.082447180353,478.2010965169521,0.11207584830339322,0.05934634158068145,0.30068818,0.25753853,0.30734953,0.26357406,0.3114513,0.27116734,0.3367265,0.30895182,0.370753,0.30801544,0.4667208,0.34787923,0.5164709,0.35198027,0.49535465,0.3302281,0.47215572,0.31099904,0.46477413,0.31377903,0.4058094,0.3150333,0.31983513,0.28009534,burping,cleaned,551c.wav
-358.53946,92.31342,-0.060272016,8.025709,0.0003388875,2.7874322,139.83727,61.981495,0.02636555,5.406592,-0.053892627,2.1410472,25.753513,18.994545,7.8871344e-05,2.358639,-0.014091364,1.2737962,4.326355,13.851951,-0.011476894,1.3843327,0.014538183,1.0404775,-3.3722804,15.373735,0.011857598,1.6748737,0.0052537373,1.0470884,-0.19716164,9.738843,0.03562756,1.5753036,0.0017012337,1.0272908,-8.42492,9.3673115,0.03936462,1.322872,0.030570615,0.89809686,0.03717187,10.055442,0.0008099436,1.3367606,0.0076526864,0.93452513,-5.6833353,9.14408,-0.005637364,1.2825388,-0.016444307,0.8728625,-4.367755,12.171653,0.0075286096,1.4201885,0.005724413,0.8933655,-19.847034,15.289218,0.023839144,1.7212651,-0.00434309,0.9759451,-2.605761,8.126499,-0.007891668,1.2335956,-0.0077662067,0.8669632,-11.913291,8.436973,-0.022454934,1.4162172,0.028074518,0.9705815,1215.1273237416533,843.918578434366,0.07893213572854292,0.0646150692245065,0.47653338,0.33164898,0.48272333,0.33851516,0.47066745,0.32668084,0.46484464,0.32948753,0.4816109,0.3206821,0.55350596,0.28362292,0.6706637,0.27076688,0.69846976,0.28439367,0.5696358,0.28839988,0.493734,0.29679576,0.5189393,0.33363524,0.50755847,0.34910014,burping,cleaned,552c.wav
-338.96014,84.6283,0.07057254,8.054749,-0.005994966,2.8297641,128.4381,56.969486,-0.029266069,5.512952,-0.04013356,2.1331513,25.105917,19.960045,0.007968711,2.4129,0.005836558,1.2923731,0.03519097,12.83387,-0.020176461,1.4569453,0.0097248405,1.0313529,-6.70792,14.801635,0.011171274,1.713588,-0.015818577,1.0278407,0.43195227,9.942996,0.0042554475,1.5562403,-0.015652379,1.0575747,-8.9999895,10.024121,0.010951799,1.4107368,0.010013324,0.9225959,2.072304,10.142003,-0.0015596115,1.4191428,-0.0017262561,1.0050027,-6.9346466,9.795145,0.004822577,1.2831876,0.019298295,0.87036014,-1.2629212,12.339448,0.03509281,1.442905,-0.011227324,0.8676243,-22.37959,14.626478,0.028522605,1.7873323,-0.008101982,1.0429591,-1.7037473,9.13446,0.014424113,1.3310065,-0.0046839896,0.89541674,-11.519883,8.609306,0.017490158,1.4372818,0.008874293,0.9889832,1355.0403726864045,796.590246557429,0.08909181636726549,0.0638005292910535,0.41771412,0.3181454,0.4258192,0.3184244,0.42267486,0.31244275,0.4341386,0.32932585,0.46947086,0.3242865,0.56660396,0.28893638,0.68766093,0.26939917,0.6997866,0.2933631,0.5467291,0.2953337,0.45080942,0.2943179,0.45896414,0.32599226,0.4435765,0.33396366,burping,cleaned,553c.wav
